movieId,title,year,genres
1044,Pursuit of Happiness (2001),2001,Comedy|Romance
1045,Dolls (2002),2002,Drama|Romance
1046,Shrek 2 (2004),2004,Adventure|Animation|Children|Comedy|Musical|Romance
1047,"Day After Tomorrow, The (2004)",2004,Action|Adventure|Drama|Sci-Fi|Thriller
1048,Raising Helen (2004),2004,Comedy|Drama|Romance
1049,Soul Plane (2004),2004,Comedy
1050,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),2003,Drama
1051,Saved! (2004),2004,Comedy|Drama
1052,Harry Potter and the Prisoner of Azkaban (2004),2004,Adventure|Fantasy|IMAX
1053,Mindhunters (2004),2004,Action|Crime|Horror|Mystery|Thriller
1054,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",2003,Action|Comedy|Crime|Drama
1055,"Chronicles of Riddick, The (2004)",2004,Action|Sci-Fi|Thriller
1056,Garfield: The Movie (2004),2004,Animation|Children|Comedy
1057,"Stepford Wives, The (2004)",2004,Comedy|Fantasy|Thriller
1058,"Hunting of the President, The (2004)",2004,Documentary
1059,Napoleon Dynamite (2004),2004,Comedy
1060,Hope Springs (2003),2003,Comedy|Romance
1061,Super Size Me (2004),2004,Comedy|Documentary|Drama
1062,Animal Factory (2000),2000,Crime|Drama
1063,Fear X (2003),2003,Mystery|Thriller
1064,Around the World in 80 Days (2004),2004,Adventure|Children|Comedy
1065,Dodgeball: A True Underdog Story (2004),2004,Comedy
1066,"Terminal, The (2004)",2004,Comedy|Drama|Romance
1067,Dear Frankie (2004),2004,Drama|Romance
1068,White Chicks (2004),2004,Action|Comedy|Crime
1069,"Door in the Floor, The (2004)",2004,Drama
1070,"Notebook, The (2004)",2004,Drama|Romance
1071,Two Brothers (Deux frères) (2004),2004,Adventure|Children|Drama
1072,De-Lovely (2004),2004,Drama|Musical
1073,"Happenstance (Battement d'ailes du papillon, Le) (2001)",2001,Comedy|Drama
1074,Comandante (2003),2003,Documentary
1075,Undead (2003),2003,Action|Comedy|Horror|Sci-Fi
1076,Mayor of the Sunset Strip (2003),2003,Documentary
1077,Killing Me Softly (2002),2002,Drama|Mystery|Romance|Thriller
1078,Taxi 3 (2003),2003,Action|Comedy
1079,Tokyo Godfathers (2003),2003,Adventure|Animation|Drama
1080,Fahrenheit 9/11 (2004),2004,Documentary
1081,Secret Society (2002),2002,Comedy
1082,Spider-Man 2 (2004),2004,Action|Adventure|Sci-Fi|IMAX
1083,Before Sunset (2004),2004,Drama|Romance
1084,King Arthur (2004),2004,Action|Adventure|Drama|War
1085,Anchorman: The Legend of Ron Burgundy (2004),2004,Comedy
1086,"Cinderella Story, A (2004)",2004,Comedy|Romance
1087,"I, Robot (2004)",2004,Action|Adventure|Sci-Fi|Thriller
1088,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",2004,Crime|Drama
1089,"Bourne Supremacy, The (2004)",2004,Action|Crime|Thriller
1090,Catwoman (2004),2004,Action|Crime|Fantasy
1091,A Home at the End of the World (2004),2004,Drama|Romance
1092,To End All Wars (2001),2001,Action|Drama|War
1093,Unprecedented: The 2000 Presidential Election (2002),2002,Documentary
1094,"Manchurian Candidate, The (2004)",2004,Thriller
1095,Thunderbirds (2004),2004,Action|Adventure|Fantasy|Sci-Fi
1096,"Village, The (2004)",2004,Drama|Mystery|Thriller
1097,Garden State (2004),2004,Comedy|Drama|Romance
1098,Musa the Warrior (Musa) (2001),2001,Action|Adventure|Drama|War
1099,Collateral (2004),2004,Action|Crime|Drama|Thriller
1100,Little Black Book (2004),2004,Comedy|Romance
1101,Code 46 (2003),2003,Romance|Sci-Fi
1102,Harold and Kumar Go to White Castle (2004),2004,Adventure|Comedy
1103,"Princess Diaries 2: Royal Engagement, The (2004)",2004,Comedy|Romance
1104,Danny Deckchair (2003),2003,Comedy|Romance
1105,AVP: Alien vs. Predator (2004),2004,Action|Horror|Sci-Fi|Thriller
1106,We Don't Live Here Anymore (2004),2004,Drama
1107,Without a Paddle (2004),2004,Comedy
1108,Exorcist: The Beginning (2004),2004,Horror|Thriller
1109,Anacondas: The Hunt for the Blood Orchid (2004),2004,Adventure|Drama|Horror|Sci-Fi|Thriller
1110,Suspect Zero (2004),2004,Crime|Thriller
1111,Warriors of Heaven and Earth (Tian di ying xiong) (2003),2003,Action|Adventure|Drama
1112,Vanity Fair (2004),2004,Drama|Romance
1113,Paparazzi (2004),2004,Drama|Thriller
1114,Wicker Park (2004),2004,Drama|Romance|Thriller
1115,Cellular (2004),2004,Action|Crime|Drama|Mystery|Thriller
1116,Resident Evil: Apocalypse (2004),2004,Action|Horror|Sci-Fi|Thriller
1117,Mr. 3000 (2004),2004,Comedy|Drama
1118,Sky Captain and the World of Tomorrow (2004),2004,Action|Adventure|Sci-Fi
1119,Wimbledon (2004),2004,Comedy|Romance
1120,First Daughter (2004),2004,Comedy|Romance
1121,"Forgotten, The (2004)",2004,Drama|Mystery|Sci-Fi|Thriller
1122,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",2004,Adventure|Drama
1123,Shaun of the Dead (2004),2004,Comedy|Horror
1124,Shark Tale (2004),2004,Animation|Children|Comedy
1125,Ladder 49 (2004),2004,Action|Drama|Thriller
1126,I Heart Huckabees (2004),2004,Comedy
1127,Raise Your Voice (2004),2004,Romance
1128,Taxi (2004),2004,Action|Comedy
1129,Primer (2004),2004,Drama|Sci-Fi
1130,Stage Beauty (2004),2004,Drama
1131,Shall We Dance? (2004),2004,Comedy|Romance
1132,Team America: World Police (2004),2004,Action|Adventure|Animation|Comedy
1133,Eulogy (2004),2004,Comedy|Crime|Drama
1134,P.S. (2004),2004,Comedy|Drama|Fantasy|Romance
1135,Friday Night Lights (2004),2004,Action|Drama
1136,Tarnation (2003),2003,Documentary
1137,"Final Cut, The (2004)",2004,Sci-Fi|Thriller
1138,Being Julia (2004),2004,Comedy|Drama
1139,Surviving Christmas (2004),2004,Comedy
1140,"Grudge, The (2004)",2004,Horror|Mystery|Thriller
1141,Alfie (2004),2004,Comedy|Drama|Romance
1142,Sideways (2004),2004,Comedy|Drama|Romance
1143,The Machinist (2004),2004,Drama|Mystery|Thriller
1144,Vera Drake (2004),2004,Drama
1145,Falling Angels (2003),2003,Drama
1146,Lightning in a Bottle (2004),2004,Documentary
1147,Undertow (2004),2004,Crime|Drama|Thriller
1148,Saw (2004),2004,Horror|Mystery|Thriller
1149,Ray (2004),2004,Drama
1150,Birth (2004),2004,Drama|Mystery
1151,"Incredibles, The (2004)",2004,Action|Adventure|Animation|Children|Comedy
1152,Callas Forever (2002),2002,Drama
1153,"Polar Express, The (2004)",2004,Adventure|Animation|Children|Fantasy|IMAX
1154,Kinsey (2004),2004,Drama
1155,Seed of Chucky (Child's Play 5) (2004),2004,Comedy|Horror
1156,After the Sunset (2004),2004,Action|Adventure|Comedy|Crime|Thriller
1157,Bridget Jones: The Edge of Reason (2004),2004,Comedy|Drama|Romance
1158,Finding Neverland (2004),2004,Drama
1159,National Treasure (2004),2004,Action|Adventure|Drama|Mystery|Thriller
1160,Bad Education (La mala educación) (2004),2004,Drama|Thriller
1161,"SpongeBob SquarePants Movie, The (2004)",2004,Adventure|Animation|Children|Comedy
1162,Alexander (2004),2004,Action|Adventure|Drama|War
1163,Christmas with the Kranks (2004),2004,Children|Comedy
1164,Guerrilla: The Taking of Patty Hearst (2004),2004,Documentary
1165,Closer (2004),2004,Drama|Romance
1166,I Am David (2003),2003,Drama
1167,House of Flying Daggers (Shi mian mai fu) (2004),2004,Action|Drama|Romance
1168,Ocean's Twelve (2004),2004,Action|Comedy|Crime|Thriller
1169,Blade: Trinity (2004),2004,Action|Fantasy|Horror|Thriller
1170,Bush's Brain (2004),2004,Documentary
1171,Love Me If You Dare (Jeux d'enfants) (2003),2003,Drama|Romance
1172,Control Room (2004),2004,Documentary|War
1173,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),2001,Action|Crime|Fantasy
1174,In July (Im Juli) (2000),2000,Comedy|Romance
1175,Taxi 2 (2000),2000,Action|Comedy
1176,If These Walls Could Talk 2 (2000),2000,Drama|Romance
1177,"10th Kingdom, The (2000)",2000,Adventure|Comedy|Fantasy
1178,2046 (2004),2004,Drama|Fantasy|Romance|Sci-Fi
1179,Bartleby (2001),2001,Comedy|Drama
1180,Batman Beyond: Return of the Joker (2000),2000,Action|Animation|Crime|Sci-Fi|Thriller
1181,"Nine Lives of Tomas Katz, The (2000)",2000,Comedy|Drama|Fantasy
1182,Monday (2000),2000,Action|Comedy|Crime|Fantasy|Thriller
1183,Paradise Lost 2: Revelations (2000),2000,Documentary
1184,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),2002,Adventure|Comedy|Fantasy
1185,Daria: Is It Fall Yet? (2000),2000,Animation|Comedy
1186,Late Night Shopping (2001),2001,Comedy
1187,61* (2001),2001,Drama
1188,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),2000,Crime|Drama|Mystery|Thriller|War
1189,Ripley's Game (2002),2002,Drama|Thriller
1190,Jalla! Jalla! (2000),2000,Comedy|Drama|Romance
1191,Teknolust (2002),2002,Comedy|Drama|Romance|Sci-Fi
1192,"Accidental Spy, The (Dak miu mai shing) (2001)",2001,Action|Comedy|Thriller
1193,Darkness (2002),2002,Horror|Mystery
1194,Blood: The Last Vampire (2000),2000,Action|Animation|Horror
1195,Blueberry (2004),2004,Adventure|Western
1196,American Psycho II: All American Girl (2002),2002,Comedy|Crime|Horror|Mystery|Thriller
1197,Ali G Indahouse (2002),2002,Comedy
1198,Dead or Alive 2: Tôbôsha (2000),2000,Action|Crime|Thriller
1199,Cube 2: Hypercube (2002),2002,Horror|Mystery|Sci-Fi
1200,Pulse (Kairo) (2001),2001,Horror|Mystery|Thriller
1201,Dog Days (Hundstage) (2001),2001,Drama
1202,My Sassy Girl (Yeopgijeogin geunyeo) (2001),2001,Comedy|Romance
1203,Nothing (2003),2003,Comedy|Fantasy|Mystery|Sci-Fi
1204,Undertaking Betty (Plots with a View) (2002),2002,Comedy|Romance
1205,Dead or Alive: Final (2002),2002,Comedy|Crime|Drama|Sci-Fi|Thriller
1206,Fubar (2002),2002,Comedy
1207,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",2001,Comedy|Horror|Musical
1208,Dead End (2003),2003,Comedy|Horror|Mystery|Thriller
1209,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),2002,Crime|Drama
1210,Jesus Christ Vampire Hunter (2001),2001,Action|Comedy|Horror|Musical
1211,Suicide Club (Jisatsu saakuru) (2001),2001,Horror|Mystery|Thriller
1212,Battlestar Galactica (2003),2003,Drama|Sci-Fi|War
1213,"Sound of Thunder, A (2005)",2005,Action|Adventure|Drama|Sci-Fi|Thriller
1214,"Lion King 1½, The (2004)",2004,Adventure|Animation|Children|Comedy
1215,Oasis (2002),2002,Drama|Romance
1216,Remember Me (Ricordati di me) (2003),2003,Comedy|Drama|Romance
1217,"Animatrix, The (2003)",2003,Action|Animation|Drama|Sci-Fi
1218,"Brown Bunny, The (2003)",2003,Drama
1219,Ju-on: The Curse (2000),2000,Horror
1220,11:14 (2003),2003,Comedy|Crime|Drama|Mystery|Thriller
1221,Tremors 4: The Legend Begins (2004),2004,Action|Comedy|Horror|Sci-Fi|Thriller|Western
1222,Bring It On Again (2004),2004,Comedy
1223,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",2004,Action|Crime|Thriller
1224,And Starring Pancho Villa as Himself (2003),2003,Action|Comedy|Drama|War
1225,Nicotina (2003),2003,Action|Comedy|Drama
1226,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),2003,Action|Drama|Thriller|War
1227,In Hell (2003),2003,Action|Drama|Thriller
1228,Lemony Snicket's A Series of Unfortunate Events (2004),2004,Adventure|Children|Comedy|Fantasy
1229,Helen of Troy (2003),2003,Action|Adventure|Drama|Romance
1230,"Green Butchers, The (Grønne slagtere, De) (2003)",2003,Comedy|Crime|Drama|Romance
1231,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",2004,Drama|Mystery|Romance|War
1232,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),2003,Drama|Romance
1233,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),2004,Action|Animation|Drama|Sci-Fi|Thriller
1234,"Cat Returns, The (Neko no ongaeshi) (2002)",2002,Adventure|Animation|Children|Fantasy
1235,"Twilight Samurai, The (Tasogare Seibei) (2002)",2002,Drama|Romance
1236,"Facing Windows (Finestra di fronte, La) (2003)",2003,Drama|Romance
1237,Ginger Snaps: Unleashed (2004),2004,Horror|Thriller
1238,'Salem's Lot (2004),2004,Drama|Horror|Mystery|Thriller
1239,Comic Book: The Movie (2004),2004,Comedy
1240,Intimate Strangers (Confidences trop intimes) (2004),2004,Drama
1241,Down to the Bone (2004),2004,Drama
1242,Ju-on: The Grudge (2002),2002,Horror
1243,Old Boy (2003),2003,Mystery|Thriller
1244,Red Lights (Feux rouges) (2004),2004,Drama
1245,Ginger Snaps Back: The Beginning (2004),2004,Fantasy|Horror
1246,One Missed Call (Chakushin ari) (2003),2003,Horror|Mystery
1247,"Jacket, The (2005)",2005,Drama|Mystery|Sci-Fi|Thriller
1248,Millions (2004),2004,Children|Comedy|Crime|Drama|Fantasy
1249,Starship Troopers 2: Hero of the Federation (2004),2004,Action|Horror|Sci-Fi|War
1250,Ong-Bak: The Thai Warrior (Ong Bak) (2003),2003,Action|Thriller
1251,Infernal Affairs 2 (Mou gaan dou II) (2003),2003,Action|Crime|Drama|Thriller
1252,"Sea Inside, The (Mar adentro) (2004)",2004,Drama
1253,Spanglish (2004),2004,Comedy|Drama|Romance
1254,"Chorus, The (Choristes, Les) (2004)",2004,Drama
1255,Saints and Soldiers (2003),2003,Action|Adventure|Drama|War
1256,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",2003,Documentary|Drama
1257,"Interpreter, The (2005)",2005,Drama|Thriller
1258,Open Water (2003),2003,Drama|Thriller
1259,Touch of Pink (2004),2004,Comedy|Drama|Romance
1260,Slasher (2004),2004,Documentary
1261,"Bobby Jones, Stroke of Genius (2004)",2004,Drama
1262,Layer Cake (2004),2004,Crime|Drama|Thriller
1263,"Return, The (Vozvrashcheniye) (2003)",2003,Drama
1264,Flight of the Phoenix (2004),2004,Action|Adventure
1265,Mean Creek (2004),2004,Drama|Thriller
1266,"Ring Two, The (2005)",2005,Drama|Horror|Mystery|Thriller
1267,"Corporation, The (2003)",2003,Documentary
1268,"Yes Men, The (2003)",2003,Documentary
1269,Azumi (2003),2003,Action|Adventure|Drama|Thriller
1270,In My Father's Den (2004),2004,Drama
1271,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),2004,Action|Drama|War
1272,Metallica: Some Kind of Monster (2004),2004,Documentary
1273,Born into Brothels (2004),2004,Documentary
1274,DiG! (2004),2004,Documentary
1275,Riding Giants (2004),2004,Documentary
1276,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),2004,Comedy|Documentary|Drama
1277,"Scanner Darkly, A (2006)",2006,Animation|Drama|Mystery|Sci-Fi|Thriller
1278,Casshern (2004),2004,Action|Drama|Fantasy|Sci-Fi
1279,Outfoxed: Rupert Murdoch's War on Journalism (2004),2004,Documentary
1280,Million Dollar Baby (2004),2004,Drama
1281,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),2003,Comedy|Crime|Drama|Horror|Mystery
1282,Hotel Rwanda (2004),2004,Drama|War
1283,Charlie and the Chocolate Factory (2005),2005,Adventure|Children|Comedy|Fantasy|IMAX
1284,3-Iron (Bin-jip) (2004),2004,Drama|Romance
1285,"Life Aquatic with Steve Zissou, The (2004)",2004,Adventure|Comedy|Fantasy
1286,"Aviator, The (2004)",2004,Drama
1287,"Phantom of the Opera, The (2004)",2004,Drama|Musical|Romance
1288,Beyond the Sea (2004),2004,Drama|Musical
1289,"Woodsman, The (2004)",2004,Drama
1290,In Good Company (2004),2004,Comedy|Drama
1291,Meet the Fockers (2004),2004,Comedy
1292,"Assassination of Richard Nixon, The (2004)",2004,Crime|Drama|Thriller
1293,"Love Song for Bobby Long, A (2004)",2004,Drama
1294,"Merchant of Venice, The (2004)",2004,Drama
1295,Fat Albert (2004),2004,Comedy|Fantasy
1296,"Keys to the House, The (Chiavi di casa, Le) (2004)",2004,Drama
1297,In the Realms of the Unreal (2004),2004,Animation|Documentary
1298,White Noise (2005),2005,Drama|Horror|Mystery|Sci-Fi|Thriller
1299,"Upside of Anger, The (2005)",2005,Comedy|Drama|Romance
1300,Stander (2003),2003,Action|Crime|Drama
1301,Imaginary Heroes (2004),2004,Comedy|Drama
1302,Ruby & Quentin (Tais-toi!) (2003),2003,Comedy|Crime
1303,"Life and Death of Peter Sellers, The (2004)",2004,Comedy|Drama
1304,Appleseed (Appurushîdo) (2004),2004,Action|Animation|Fantasy|Sci-Fi
1305,Elektra (2005),2005,Action|Adventure|Crime|Drama
1306,Racing Stripes (2005),2005,Children|Comedy
1307,Coach Carter (2005),2005,Drama
1308,Memories of Murder (Salinui chueok) (2003),2003,Crime|Drama|Mystery|Thriller
1309,"Downfall (Untergang, Der) (2004)",2004,Drama|War
1310,Assault on Precinct 13 (2005),2005,Action|Crime|Drama|Thriller
1311,Are We There Yet? (2005),2005,Children|Comedy
1312,Alone in the Dark (2005),2005,Action|Horror|Sci-Fi|Thriller
1313,Hide and Seek (2005),2005,Horror|Mystery|Thriller
1314,Boogeyman (2005),2005,Drama|Horror|Mystery|Thriller
1315,"Wedding Date, The (2005)",2005,Comedy|Romance
1316,Rory O'Shea Was Here (Inside I'm Dancing) (2004),2004,Drama
1317,Nobody Knows (Dare mo shiranai) (2004),2004,Drama
1318,Employee of the Month (2004),2004,Comedy|Drama
1319,Purple Butterfly (Zi hudie) (2003),2003,Drama
1320,Howl's Moving Castle (Hauru no ugoku shiro) (2004),2004,Adventure|Animation|Fantasy|Romance
1321,Steamboy (Suchîmubôi) (2004),2004,Action|Animation|Drama|Sci-Fi
1322,Hitch (2005),2005,Comedy|Romance
1323,Uncle Nino (2003),2003,Comedy
1324,Bride & Prejudice (2004),2004,Comedy|Musical|Romance
1325,Constantine (2005),2005,Action|Fantasy|Horror|Thriller
1326,Son of the Mask (2005),2005,Adventure|Children|Comedy|Fantasy
1327,Because of Winn-Dixie (2005),2005,Children|Comedy|Drama
1328,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),2004,Drama|War
1329,Night Watch (Nochnoy dozor) (2004),2004,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller
1330,Man of the House (2005),2005,Action|Comedy
1331,Kung Fu Hustle (Gong fu) (2004),2004,Action|Comedy
1332,Zelary (2003),2003,Drama|Romance
1333,Control (Kontroll) (2003),2003,Comedy|Crime|Drama|Mystery
1334,Tyler Perry's Diary of a Mad Black Woman (2005),2005,Comedy|Drama|Romance
1335,Cursed (2005),2005,Horror|Thriller
1336,"Pacifier, The (2005)",2005,Action|Comedy
1337,Be Cool (2005),2005,Comedy|Crime|Musical
1338,Gunner Palace (2004),2004,Documentary|War
1339,Hostage (2005),2005,Action|Crime|Drama|Thriller
1340,Robots (2005),2005,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
1341,Cube Zero (2004),2004,Horror|Mystery|Sci-Fi|Thriller
1342,Stealing Rembrandt (Rembrandt) (2003),2003,Action|Comedy|Crime
1343,Ice Princess (2005),2005,Children|Comedy|Drama
1344,Melinda and Melinda (2004),2004,Comedy|Drama
1345,Milk and Honey (2003),2003,Drama
1346,Miss Congeniality 2: Armed and Fabulous (2005),2005,Adventure|Comedy|Crime
1347,Guess Who (2005),2005,Comedy|Romance
1348,D.E.B.S. (2004),2004,Action|Comedy
1349,"League of Ordinary Gentlemen, A (2004)",2004,Documentary
1350,Incident at Loch Ness (2004),2004,Adventure|Comedy|Documentary
1351,800 Bullets (800 Balas) (2002),2002,Comedy|Crime|Drama|Western
1352,"Wild Parrots of Telegraph Hill, The (2003)",2003,Documentary
1353,"Ballad of Jack and Rose, The (2005)",2005,Drama
1354,Sin City (2005),2005,Action|Crime|Film-Noir|Mystery|Thriller
1355,Beauty Shop (2005),2005,Comedy
1356,Sahara (2005),2005,Action|Adventure|Comedy
1357,Fever Pitch (2005),2005,Comedy|Romance
1358,Eros (2004),2004,Drama
1359,Not on the Lips (Pas sur la bouche) (2003),2003,Comedy|Musical|Romance
1360,Tanguy (2001),2001,Comedy
1361,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),2003,Comedy
1362,Ringu 0: Bâsudei (2000),2000,Drama|Horror|Thriller
1363,Brothers (Brødre) (2004),2004,Drama
1364,Carrie (2002),2002,Drama|Horror|Thriller
1365,"Hitchhiker's Guide to the Galaxy, The (2005)",2005,Adventure|Comedy|Sci-Fi
1366,"Amityville Horror, The (2005)",2005,Horror|Thriller
1367,Mutant Aliens (2001),2001,Animation|Comedy|Sci-Fi
1368,Before the Fall (NaPolA - Elite für den Führer) (2004),2004,Drama|War
1369,State Property 2 (2005),2005,Action|Crime|Drama
1370,Palindromes (2004),2004,Adventure|Comedy|Drama
1371,"Lot Like Love, A (2005)",2005,Comedy|Drama|Romance
1372,King's Ransom (2005),2005,Comedy|Crime
1373,Enron: The Smartest Guys in the Room (2005),2005,Documentary
1374,xXx: State of the Union (2005),2005,Action|Crime|Thriller
1375,Kingdom of Heaven (2005),2005,Action|Drama|Romance|War
1376,House of Wax (2005),2005,Horror|Thriller
1377,Crash (2004),2004,Crime|Drama
1378,Mysterious Skin (2004),2004,Drama|Mystery
1379,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",2004,Drama|Romance
1380,Dear Wendy (2005),2005,Drama
1381,Los Angeles Plays Itself (2003),2003,Documentary
1382,Unleashed (Danny the Dog) (2005),2005,Action|Crime|Drama|Thriller
1383,Star Wars: Episode III - Revenge of the Sith (2005),2005,Action|Adventure|Sci-Fi
1384,Kicking & Screaming (2005),2005,Comedy
1385,Monster-in-Law (2005),2005,Comedy|Romance
1386,"Snow Walker, The (2003)",2003,Adventure|Drama
1387,Madagascar (2005),2005,Adventure|Animation|Children|Comedy
1388,Mad Hot Ballroom (2005),2005,Children|Documentary
1389,Dominion: Prequel to the Exorcist (2005),2005,Horror|Thriller
1390,"Longest Yard, The (2005)",2005,Comedy|Drama
1391,Saving Face (2004),2004,Comedy|Drama|Romance
1392,Cinderella Man (2005),2005,Drama|Romance
1393,"Sisterhood of the Traveling Pants, The (2005)",2005,Adventure|Comedy|Drama
1394,Lords of Dogtown (2005),2005,Action|Comedy|Drama
1395,Rock School (2005),2005,Documentary
1396,Mr. & Mrs. Smith (2005),2005,Action|Adventure|Comedy|Romance
1397,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",2005,Action|Adventure|Children|Fantasy
1398,High Tension (Haute tension) (Switchblade Romance) (2003),2003,Horror|Thriller
1399,It's All Gone Pete Tong (2004),2004,Comedy|Drama|Musical
1400,Batman Begins (2005),2005,Action|Crime|IMAX
1401,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),2004,Action|Adventure|Fantasy|Sci-Fi
1402,"Perfect Man, The (2005)",2005,Comedy|Drama|Romance
1403,Saint Ralph (2004),2004,Comedy|Drama
1404,Herbie: Fully Loaded (2005),2005,Adventure|Comedy|Romance
1405,Land of the Dead (2005),2005,Action|Horror|Thriller
1406,Bewitched (2005),2005,Comedy|Fantasy|Romance
1407,Rize (2005),2005,Documentary
1408,Me and You and Everyone We Know (2005),2005,Comedy|Drama
1409,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",2004,Comedy|Crime|Thriller
1410,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),2004,Horror
1411,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",2004,Comedy|Crime|Drama|Romance
1412,War of the Worlds (2005),2005,Action|Adventure|Sci-Fi|Thriller
1413,"March of the Penguins (Marche de l'empereur, La) (2005)",2005,Documentary
1414,Rebound (2005),2005,Comedy
1415,Dark Water (2005),2005,Drama|Horror|Thriller
1416,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",2005,Drama
1417,Fantastic Four (2005),2005,Action|Adventure|Sci-Fi
1418,Murderball (2005),2005,Documentary
1419,Wedding Crashers (2005),2005,Comedy|Romance
1420,Happy Endings (2005),2005,Comedy|Drama
1421,Hustle & Flow (2005),2005,Crime|Drama
1422,"Calcium Kid, The (2004)",2004,Comedy
1423,"Island, The (2005)",2005,Action|Sci-Fi|Thriller
1424,Bad News Bears (2005),2005,Children|Comedy
1425,"Devil's Rejects, The (2005)",2005,Action|Crime|Horror
1426,Last Days (2005),2005,Drama
1427,November (2004),2004,Drama|Mystery
1428,Sky High (2005),2005,Action|Adventure|Children|Comedy
1429,Stealth (2005),2005,Action|Adventure|Sci-Fi|Thriller
1430,Must Love Dogs (2005),2005,Comedy|Romance
1431,"Aristocrats, The (2005)",2005,Comedy|Documentary
1432,"Order, The (2001)",2001,Action|Adventure|Drama|Thriller
1433,Serenity (2005),2005,Action|Adventure|Sci-Fi
1434,Broken Flowers (2005),2005,Comedy|Drama
1435,"Dukes of Hazzard, The (2005)",2005,Action|Adventure|Comedy
1436,The Chumscrubber (2005),2005,Comedy|Drama
1437,Junebug (2005),2005,Comedy|Drama
1438,Deuce Bigalow: European Gigolo (2005),2005,Comedy
1439,"Skeleton Key, The (2005)",2005,Drama|Horror|Mystery|Thriller
1440,Four Brothers (2005),2005,Action|Crime|Drama
1441,The Great Raid (2005),2005,Action|Drama|War
1442,Pretty Persuasion (2005),2005,Comedy|Drama
1443,Grizzly Man (2005),2005,Documentary
1444,Pusher II: With Blood on My Hands (2004),2004,Action|Crime|Drama|Thriller
1445,Duma (2005),2005,Adventure|Drama
1446,"40-Year-Old Virgin, The (2005)",2005,Comedy|Romance
1447,Red Eye (2005),2005,Horror|Thriller
1448,Hidden (a.k.a. Cache) (Caché) (2005),2005,Drama|Mystery|Thriller
1449,Valiant (2005),2005,Adventure|Animation|Children|Comedy|Fantasy|War
1450,"Brothers Grimm, The (2005)",2005,Comedy|Fantasy|Horror|Thriller
1451,"Baxter, The (2005)",2005,Comedy|Drama|Romance
1452,"Cave, The (2005)",2005,Action|Adventure|Horror|Mystery|Sci-Fi|Thriller
1453,"Constant Gardener, The (2005)",2005,Drama|Thriller
1454,Transporter 2 (2005),2005,Action|Crime|Thriller
1455,Just Like Heaven (2005),2005,Comedy|Fantasy|Romance
1456,Proof (2005),2005,Drama
1457,Lord of War (2005),2005,Action|Crime|Drama|Thriller|War
1458,Cry_Wolf (a.k.a. Cry Wolf) (2005),2005,Drama|Horror|Mystery|Thriller
1459,Everything Is Illuminated (2005),2005,Comedy|Drama
1460,Thumbsucker (2005),2005,Comedy|Drama
1461,Family Guy Presents Stewie Griffin: The Untold Story (2005),2005,Adventure|Animation|Comedy
1462,New Police Story (Xin jing cha gu shi) (2004),2004,Action|Crime|Drama
1463,Why We Fight (2005),2005,Documentary
1464,Doom (2005),2005,Action|Horror|Sci-Fi
1465,Domino (2005),2005,Crime|Drama|Thriller
1466,Waiting... (2005),2005,Comedy
1467,Aeon Flux (2005),2005,Action|Sci-Fi
1468,"Unfinished Life, An (2005)",2005,Drama
1469,"Man, The (2005)",2005,Action|Comedy|Crime
1470,Survive Style 5+ (2004),2004,Fantasy|Mystery|Romance|Thriller
1471,"Exorcism of Emily Rose, The (2005)",2005,Crime|Drama|Horror|Thriller
1472,Flightplan (2005),2005,Action|Drama|Thriller
1473,Corpse Bride (2005),2005,Animation|Comedy|Fantasy|Musical|Romance
