movieId,title,year,genres,img_url,info_url
1326,Son of the Mask (2005),2005,Adventure|Children|Comedy|Fantasy,https://movie-phinf.pstatic.net/20111221_183/1324475628593nGKWX_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40056
1327,Because of Winn-Dixie (2005),2005,Children|Comedy|Drama,https://movie-phinf.pstatic.net/20111221_66/1324463467542nLQCE_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40055
1328,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),2004,Drama|War,https://movie-phinf.pstatic.net/20111221_247/1324452825245hRw5Q_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39480
1329,Night Watch (Nochnoy dozor) (2004),2004,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,https://movie-phinf.pstatic.net/20181213_134/1544685297954lP9DK_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=180217
1330,Man of the House (2005),2005,Action|Comedy,https://movie-phinf.pstatic.net/20111221_152/13244517904947cFTn_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40077
1331,Kung Fu Hustle (Gong fu) (2004),2004,Action|Comedy,https://movie-phinf.pstatic.net/20111222_57/1324546563530jwA6Y_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39576
1332,Zelary (2003),2003,Drama|Romance,https://movie-phinf.pstatic.net/20111222_191/1324501957218rIFmS_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39468
1333,Control (Kontroll) (2003),2003,Comedy|Crime|Drama|Mystery,https://movie-phinf.pstatic.net/20200806_236/1596681740987WIfzd_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=196063
1335,Cursed (2005),2005,Horror|Thriller,https://movie-phinf.pstatic.net/20150519_157/14320258818812V6u7_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=139765
1336,"Pacifier, The (2005)",2005,Action|Comedy,https://movie-phinf.pstatic.net/20111222_246/1324498743482n2Foa_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40100
1337,Be Cool (2005),2005,Comedy|Crime|Musical,https://movie-phinf.pstatic.net/20111222_169/1324547590258j1H32_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40037
1338,Gunner Palace (2004),2004,Documentary|War,https://movie-phinf.pstatic.net/20111212_3/1323676558210VNPLU_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=36954
1339,Hostage (2005),2005,Action|Crime|Drama|Thriller,https://movie-phinf.pstatic.net/20170525_169/1495702947574hrKgO_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=163348
1341,Cube Zero (2004),2004,Horror|Mystery|Sci-Fi|Thriller,https://movie-phinf.pstatic.net/20111222_135/1324485935793TtB2B_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39690
1342,Stealing Rembrandt (Rembrandt) (2003),2003,Action|Comedy|Crime,https://movie-phinf.pstatic.net/20111222_144/13245231212460aIdJ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=66550
1343,Ice Princess (2005),2005,Children|Comedy|Drama,https://movie-phinf.pstatic.net/20111221_78/1324477939855vIA9C_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40143
1344,Melinda and Melinda (2004),2004,Comedy|Drama,https://movie-phinf.pstatic.net/20111216_163/1324028138966GMhRf_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40156
1345,Milk and Honey (2003),2003,Drama,https://movie-phinf.pstatic.net/20161111_183/1478831162083CKQPJ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=156760
1346,Miss Congeniality 2: Armed and Fabulous (2005),2005,Adventure|Comedy|Crime,https://movie-phinf.pstatic.net/20111221_63/1324473480426yvJxg_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40064
1347,Guess Who (2005),2005,Comedy|Romance,https://movie-phinf.pstatic.net/20180823_239/1535002564096QaPKH_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=178732
1348,D.E.B.S. (2004),2004,Action|Comedy,https://movie-phinf.pstatic.net/20111222_42/1324485536310ED7GT_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40160
1349,"League of Ordinary Gentlemen, A (2004)",2004,Documentary,https://movie-phinf.pstatic.net/20111216_274/1324027842453jsmV0_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41605
1350,Incident at Loch Ness (2004),2004,Adventure|Comedy|Documentary,https://movie-phinf.pstatic.net/20111222_218/1324493528880SCz9q_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=67054
1351,800 Bullets (800 Balas) (2002),2002,Comedy|Crime|Drama|Western,https://movie-phinf.pstatic.net/20111223_178/1324584030645fb2UC_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39583
1352,"Wild Parrots of Telegraph Hill, The (2003)",2003,Documentary,https://movie-phinf.pstatic.net/20111212_153/1323677369078xtMMt_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40083
1353,"Ballad of Jack and Rose, The (2005)",2005,Drama,https://movie-phinf.pstatic.net/20111221_164/1324463393547COcot_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40159
1354,Sin City (2005),2005,Action|Crime|Film-Noir|Mystery|Thriller,https://movie-phinf.pstatic.net/20140827_53/1409120070210cBqKw_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=45715
1355,Beauty Shop (2005),2005,Comedy,https://movie-phinf.pstatic.net/20111221_249/13244655847881mIL2_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40209
1356,Sahara (2005),2005,Action|Adventure|Comedy,https://movie-phinf.pstatic.net/20170214_7/14870388285007Fnmr_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=159669
1357,Fever Pitch (2005),2005,Comedy|Romance,https://movie-phinf.pstatic.net/20111222_207/1324535264106rvnEI_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40322
1358,Eros (2004),2004,Drama,https://movie-phinf.pstatic.net/20120712_173/1342075036636zSxlI_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=97349
1359,Not on the Lips (Pas sur la bouche) (2003),2003,Comedy|Musical|Romance,https://movie-phinf.pstatic.net/20111222_26/1324483356936pAvJW_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=55368
1360,Tanguy (2001),2001,Comedy,https://movie-phinf.pstatic.net/20111221_200/1324460380386z3dWi_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=35344
1361,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),2003,Comedy,https://movie-phinf.pstatic.net/20111221_15/1324473568349bfSg2_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39466
1363,Brothers (Brødre) (2004),2004,Drama,https://movie-phinf.pstatic.net/20190429_168/1556527653709lJVJm_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=177072
1364,Carrie (2002),2002,Drama|Horror|Thriller,https://movie-phinf.pstatic.net/20131031_261/1383210832412HAr38_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=93930
1365,"Hitchhiker's Guide to the Galaxy, The (2005)",2005,Adventure|Comedy|Sci-Fi,https://movie-phinf.pstatic.net/20111221_166/1324462604648yqHvD_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41130
1366,"Amityville Horror, The (2005)",2005,Horror|Thriller,https://movie-phinf.pstatic.net/20140303_190/1393823626985lb9Ym_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=103237
1367,Mutant Aliens (2001),2001,Animation|Comedy|Sci-Fi,https://movie-phinf.pstatic.net/20111221_222/1324447601712Vk9uW_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=34098
1368,Before the Fall (NaPolA - Elite für den Führer) (2004),2004,Drama|War,https://movie-phinf.pstatic.net/20170522_249/1495434121031or2nr_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=163377
1369,State Property 2 (2005),2005,Action|Crime|Drama,https://movie-phinf.pstatic.net/20111221_48/132447929977510vcY_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40563
1370,Palindromes (2004),2004,Adventure|Comedy|Drama,https://movie-phinf.pstatic.net/20141230_112/1419915164482spBOg_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=134478
1371,"Lot Like Love, A (2005)",2005,Comedy|Drama|Romance,https://movie-phinf.pstatic.net/20111223_189/1324582153508FR5gJ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40208
1372,King's Ransom (2005),2005,Comedy|Crime,https://movie-phinf.pstatic.net/20111222_52/1324550850964s9oxh_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40881
1373,Enron: The Smartest Guys in the Room (2005),2005,Documentary,https://movie-phinf.pstatic.net/20111221_178/1324465573728OkEDb_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41176
1374,xXx: State of the Union (2005),2005,Action|Crime|Thriller,https://movie-phinf.pstatic.net/20111222_239/13244947966940j4WG_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=35973
1375,Kingdom of Heaven (2005),2005,Action|Drama|Romance|War,https://movie-phinf.pstatic.net/20201020_166/1603185554936sO9P3_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=38908
1376,House of Wax (2005),2005,Horror|Thriller,https://movie-phinf.pstatic.net/20111221_264/13244745176240WCEQ_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40743
1377,Crash (2004),2004,Crime|Drama,https://movie-phinf.pstatic.net/20180528_6/1527485171153dvyaj_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=175202
1378,Mysterious Skin (2004),2004,Drama|Mystery,https://movie-phinf.pstatic.net/20171027_283/1509067361381mUXlx_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41190
1379,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",2004,Drama|Romance,https://movie-phinf.pstatic.net/20111223_247/1324578998554vonvB_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40802
1380,Dear Wendy (2005),2005,Drama,https://movie-phinf.pstatic.net/20130319_69/1363680238261OXCQf_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50094
1381,Los Angeles Plays Itself (2003),2003,Documentary,https://movie-phinf.pstatic.net/20160725_206/1469416604923nXXij_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=63985
1382,Unleashed (Danny the Dog) (2005),2005,Action|Crime|Drama|Thriller,https://movie-phinf.pstatic.net/20210122_273/1611299526025vBGsa_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=199919
1383,Star Wars: Episode III - Revenge of the Sith (2005),2005,Action|Adventure|Sci-Fi,https://movie-phinf.pstatic.net/20150624_69/1435123673950RHASI_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=30301
1384,Kicking & Screaming (2005),2005,Comedy,https://movie-phinf.pstatic.net/20111221_160/1324457996962QlJd0_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41377
1385,Monster-in-Law (2005),2005,Comedy|Romance,https://movie-phinf.pstatic.net/20111212_154/1323677494345g5LVh_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41376
1386,"Snow Walker, The (2003)",2003,Adventure|Drama,https://movie-phinf.pstatic.net/20111221_86/1324462128333MiTTI_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39568
1387,Madagascar (2005),2005,Adventure|Animation|Children|Comedy,https://movie-phinf.pstatic.net/20120523_287/13377624474609tytr_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=86381
1388,Mad Hot Ballroom (2005),2005,Children|Documentary,https://movie-phinf.pstatic.net/20111212_232/1323677529923DOEIu_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41392
1389,Dominion: Prequel to the Exorcist (2005),2005,Horror|Thriller,https://movie-phinf.pstatic.net/20111221_276/1324467487363e0SKG_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42574
1390,"Longest Yard, The (2005)",2005,Comedy|Drama,https://movie-phinf.pstatic.net/20111222_3/13245481378144BVnD_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39910
1391,Saving Face (2004),2004,Comedy|Drama|Romance,https://movie-phinf.pstatic.net/20160331_2/1459408055158BCt3t_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=92053
1392,Cinderella Man (2005),2005,Drama|Romance,https://movie-phinf.pstatic.net/20111223_83/1324618952362vuCxq_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41375
1393,"Sisterhood of the Traveling Pants, The (2005)",2005,Adventure|Comedy|Drama,https://movie-phinf.pstatic.net/20111221_176/1324458295799X5k7u_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41603
1394,Lords of Dogtown (2005),2005,Action|Comedy|Drama,https://movie-phinf.pstatic.net/20111223_26/1324587919981o6rjq_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41602
1395,Rock School (2005),2005,Documentary,https://movie-phinf.pstatic.net/20111216_194/1324027689464PDKfl_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41600
1396,Mr. & Mrs. Smith (2005),2005,Action|Adventure|Comedy|Romance,https://movie-phinf.pstatic.net/20111223_102/13245821805001pHiE_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39892
1397,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",2005,Action|Adventure|Children|Fantasy,https://movie-phinf.pstatic.net/20111221_56/1324462571570Qvcco_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41599
1398,High Tension (Haute tension) (Switchblade Romance) (2003),2003,Horror|Thriller,https://movie-phinf.pstatic.net/20170704_101/1499157377899Qpr8g_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=37149
1399,It's All Gone Pete Tong (2004),2004,Comedy|Drama|Musical,https://movie-phinf.pstatic.net/20111222_136/1324521297601kBi0I_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40598
1400,Batman Begins (2005),2005,Action|Crime|IMAX,https://movie-phinf.pstatic.net/20200622_287/1592789179904A3DTh_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=37439
1401,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),2004,Action|Adventure|Fantasy|Sci-Fi,https://movie-phinf.pstatic.net/20111224_175/1324656672920JDhVc_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39785
1402,"Perfect Man, The (2005)",2005,Comedy|Drama|Romance,https://movie-phinf.pstatic.net/20111221_78/1324472961066oglO8_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41587
1403,Saint Ralph (2004),2004,Comedy|Drama,https://movie-phinf.pstatic.net/20111221_282/1324469644531pCT1m_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41595
1404,Herbie: Fully Loaded (2005),2005,Adventure|Comedy|Romance,https://movie-phinf.pstatic.net/20111212_11/1323677564809u5z9D_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41592
1405,Land of the Dead (2005),2005,Action|Horror|Thriller,https://movie-phinf.pstatic.net/20111222_281/1324498738239Aai6u_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41361
1406,Bewitched (2005),2005,Comedy|Fantasy|Romance,https://movie-phinf.pstatic.net/20111222_22/1324521056459Em8qd_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39911
1407,Rize (2005),2005,Documentary,https://movie-phinf.pstatic.net/20111221_210/1324460588837tqhji_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41593
1408,Me and You and Everyone We Know (2005),2005,Comedy|Drama,https://movie-phinf.pstatic.net/20111222_63/1324487881585xEfK7_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41589
1409,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",2004,Comedy|Crime|Thriller,https://movie-phinf.pstatic.net/20150429_198/1430289174827lghcD_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=114596
1411,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",2004,Comedy|Crime|Drama|Romance,https://movie-phinf.pstatic.net/20111222_199/1324507031741oEub0_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=38552
1412,War of the Worlds (2005),2005,Action|Adventure|Sci-Fi|Thriller,https://movie-phinf.pstatic.net/20111222_113/1324507054744va9qe_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39786
1413,"March of the Penguins (Marche de l'empereur, La) (2005)",2005,Documentary,https://movie-phinf.pstatic.net/20180209_295/15181387593568XfGB_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=159675
1414,Rebound (2005),2005,Comedy,https://movie-phinf.pstatic.net/20131015_51/1381816513800Nu6uR_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=117049
1415,Dark Water (2005),2005,Drama|Horror|Thriller,https://movie-phinf.pstatic.net/20111222_156/13245562383334GnqV_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41360
1416,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",2005,Drama,https://movie-phinf.pstatic.net/20161115_146/14791866935542OVOn_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42240
1417,Fantastic Four (2005),2005,Action|Adventure|Sci-Fi,https://movie-phinf.pstatic.net/20201216_271/16081083240769h054_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=196368
1418,Murderball (2005),2005,Documentary,https://movie-phinf.pstatic.net/20111222_4/1324487367493lvuhL_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42256
1419,Wedding Crashers (2005),2005,Comedy|Romance,https://movie-phinf.pstatic.net/20111222_1/1324536743912etyro_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42253
1420,Happy Endings (2005),2005,Comedy|Drama,https://movie-phinf.pstatic.net/20140826_86/1409040028986V3tEx_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=129612
1421,Hustle & Flow (2005),2005,Crime|Drama,https://movie-phinf.pstatic.net/20111221_274/1324474922269QvsuV_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42255
1422,"Calcium Kid, The (2004)",2004,Comedy,https://movie-phinf.pstatic.net/20111222_232/1324554045812OURjr_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39703
1423,"Island, The (2005)",2005,Action|Sci-Fi|Thriller,https://movie-phinf.pstatic.net/20180511_122/1526018198527n0ufu_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=175164
1424,Bad News Bears (2005),2005,Children|Comedy,https://movie-phinf.pstatic.net/20111223_13/1324582134792oNGf2_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42252
1425,"Devil's Rejects, The (2005)",2005,Action|Crime|Horror,https://movie-phinf.pstatic.net/20111222_287/1324508412621h3Kuw_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=40555
1426,Last Days (2005),2005,Drama,https://movie-phinf.pstatic.net/20160804_268/1470286024663jSEnE_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=113372
1427,November (2004),2004,Drama|Mystery,https://movie-phinf.pstatic.net/20170321_98/1490086729694rjoyF_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=162093
1428,Sky High (2005),2005,Action|Adventure|Children|Comedy,https://movie-phinf.pstatic.net/20201022_222/1603343657642hLz8A_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=199023
1429,Stealth (2005),2005,Action|Adventure|Sci-Fi|Thriller,https://movie-phinf.pstatic.net/20160621_8/1466490901111KeiJA_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=50988
1430,Must Love Dogs (2005),2005,Comedy|Romance,https://movie-phinf.pstatic.net/20111221_209/1324445769566ykAUq_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42246
1431,"Aristocrats, The (2005)",2005,Comedy|Documentary,https://movie-phinf.pstatic.net/20111223_297/1324583394852N8Ix1_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42248
1432,"Order, The (2001)",2001,Action|Adventure|Drama|Thriller,https://movie-phinf.pstatic.net/20210811_241/1628656879265GeTrk_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=201711
1433,Serenity (2005),2005,Action|Adventure|Sci-Fi,https://movie-phinf.pstatic.net/20200227_87/15827670850911gnlB_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=168079
1434,Broken Flowers (2005),2005,Comedy|Drama,https://movie-phinf.pstatic.net/20190226_20/1551165582942w3Ay3_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=183551
1435,"Dukes of Hazzard, The (2005)",2005,Action|Adventure|Comedy,https://movie-phinf.pstatic.net/20120320_189/1332248806776d9WJV_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=83507
1436,The Chumscrubber (2005),2005,Comedy|Drama,https://movie-phinf.pstatic.net/20111221_7/1324457612480qxWwF_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42801
1437,Junebug (2005),2005,Comedy|Drama,https://movie-phinf.pstatic.net/20151120_204/14480037279965Denh_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=43369
1438,Deuce Bigalow: European Gigolo (2005),2005,Comedy,https://movie-phinf.pstatic.net/20111223_106/13245660332847gfq0_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=43152
1439,"Skeleton Key, The (2005)",2005,Drama|Horror|Mystery|Thriller,https://movie-phinf.pstatic.net/20111223_46/1324574667779wBVWv_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42795
1440,Four Brothers (2005),2005,Action|Crime|Drama,https://movie-phinf.pstatic.net/20111222_26/1324520214695jHfSb_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=43151
1441,The Great Raid (2005),2005,Action|Drama|War,https://movie-phinf.pstatic.net/20111221_191/1324471417496gHCSM_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=43150
1442,Pretty Persuasion (2005),2005,Comedy|Drama,https://movie-phinf.pstatic.net/20111222_38/1324496499066Hmedy_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=43175
1443,Grizzly Man (2005),2005,Documentary,https://movie-phinf.pstatic.net/20111221_24/1324452097086zMtXj_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41704
1444,Pusher II: With Blood on My Hands (2004),2004,Action|Crime|Drama|Thriller,https://movie-phinf.pstatic.net/20120723_35/1343035357327ll6pL_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=62861
1445,Duma (2005),2005,Adventure|Drama,https://movie-phinf.pstatic.net/20111222_190/13244864623713PeIG_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41174
1446,"40-Year-Old Virgin, The (2005)",2005,Comedy|Romance,https://movie-phinf.pstatic.net/20111222_51/1324502156650vdDVu_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42244
1447,Red Eye (2005),2005,Horror|Thriller,https://movie-phinf.pstatic.net/20151021_43/1445418161562aumP0_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=144603
1448,Hidden (a.k.a. Cache) (Caché) (2005),2005,Drama|Mystery|Thriller,https://movie-phinf.pstatic.net/20210625_288/1624584338285HWY85_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=206491
1449,Valiant (2005),2005,Adventure|Animation|Children|Comedy|Fantasy|War,https://movie-phinf.pstatic.net/20140422_261/1398143787644rwEe5_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=124503
1450,"Brothers Grimm, The (2005)",2005,Comedy|Fantasy|Horror|Thriller,https://movie-phinf.pstatic.net/20111222_13/1324506234415dys4d_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=39906
1451,"Baxter, The (2005)",2005,Comedy|Drama|Romance,https://movie-phinf.pstatic.net/20111222_48/1324491364183QlBPe_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42242
1452,"Cave, The (2005)",2005,Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,https://movie-phinf.pstatic.net/20180711_300/1531271231936amqff_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=174805
1453,"Constant Gardener, The (2005)",2005,Drama|Thriller,https://movie-phinf.pstatic.net/20111221_3/1324468185628Ui1QW_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=43370
1454,Transporter 2 (2005),2005,Action|Crime|Thriller,https://movie-phinf.pstatic.net/20111222_142/132455076117777PaP_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=42810
1455,Just Like Heaven (2005),2005,Comedy|Fantasy|Romance,https://movie-phinf.pstatic.net/20111222_213/1324491016856fSc9O_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=43844
1456,Proof (2005),2005,Drama,https://movie-phinf.pstatic.net/20111221_35/1324472885471RNjmM_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=41330
1457,Lord of War (2005),2005,Action|Crime|Drama|Thriller|War,https://movie-phinf.pstatic.net/20111222_178/1324553315175ij8er_JPEG/movie_image.jpg,https://movie.naver.com/movie/bi/mi/basic.naver?code=43502
